src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_count,data_transferred,session_duration,tcp_flags,device_id,os_version,app_usage,file_access,system_calls,cpu_usage,memory_usage,login_attempts,failed_logins,location_changes,unusual_activity,suspicious_processes,malicious_urls,malicious_files,exploit_attempts,label
10.238.101.35,192.168.36.51,1029,4707,UDP,202,30,7391,594,PSH,device5,Windows10,82,46,309,70,94,0,1,0,0,1,0,0,1,1
172.23.123.74,192.168.149.251,47302,63724,TCP,1229,18,4180,704,PSH,device2,Android10,61,44,578,17,79,1,0,0,0,0,1,0,0,0
10.3.161.4,172.17.61.206,16683,10174,TCP,412,6,8422,502,ACK,device5,iOS14,43,33,418,94,14,8,1,0,1,0,0,1,1,1
192.168.153.86,192.168.75.151,15314,64104,TCP,391,47,2737,922,SYN,device4,Android10,69,49,888,73,66,8,1,0,1,1,1,1,0,0
192.168.3.233,172.21.142.45,57978,32424,UDP,94,81,6893,926,ACK,device2,iOS14,46,48,397,37,77,0,4,2,0,0,0,1,0,1
192.168.41.53,192.168.155.133,43968,10663,TCP,1066,70,7637,500,ACK,device1,Android10,60,8,537,53,21,4,3,2,1,1,1,0,1,0
10.35.40.244,172.21.181.75,17128,18902,UDP,1350,54,8911,100,ACK,device5,Windows10,4,47,790,29,68,8,0,0,1,1,1,1,1,0
10.45.45.165,192.168.193.175,61176,52483,TCP,698,86,7899,413,ACK,device1,Windows10,69,2,648,81,51,8,4,1,1,1,0,0,1,0
10.34.164.51,192.168.35.228,20401,46009,UDP,949,49,9155,151,SYN,device2,Windows7,56,48,454,27,92,6,4,1,1,1,0,1,0,1
10.156.63.156,192.168.20.120,22316,57474,UDP,848,63,1750,214,PSH,device1,Windows7,65,29,593,35,94,7,2,2,0,0,1,0,1,1
10.193.121.62,10.165.35.148,34506,38055,ICMP,1360,69,7141,262,RST,device5,iOS14,82,2,610,43,21,2,2,2,1,0,0,1,0,0
10.235.88.188,172.21.24.52,40442,32990,TCP,1425,40,5029,759,SYN,device6,MacOS,78,21,958,76,74,3,3,2,1,0,0,1,0,0
192.168.52.200,192.168.128.15,20849,2419,UDP,866,27,1010,334,FIN,device3,iOS14,76,8,551,78,49,1,3,0,1,1,0,1,0,0
172.27.41.191,172.16.31.135,26343,34207,UDP,970,87,1949,360,PSH,device4,Windows7,69,7,930,84,84,0,1,0,0,0,1,1,0,0
192.168.61.73,10.48.121.146,63990,37763,TCP,366,6,6686,578,PSH,device4,Windows7,28,3,681,63,85,6,0,2,1,0,1,1,0,1
172.16.254.48,192.168.102.208,49042,27041,UDP,730,45,8396,774,SYN,device1,Windows10,93,41,977,71,4,9,4,1,1,0,1,1,0,1
192.168.153.49,10.202.89.54,12035,39961,TCP,762,81,4368,210,SYN,device3,Windows10,57,41,397,29,53,2,0,2,0,0,0,1,0,0
10.12.218.190,192.168.108.172,28801,37089,TCP,1399,43,6751,945,SYN,device5,MacOS,21,38,343,94,66,0,4,2,1,1,0,1,0,1
192.168.59.158,172.23.246.197,61552,60716,ICMP,259,92,3926,265,ACK,device1,Windows7,39,47,624,17,60,0,2,0,1,0,1,1,1,0
172.31.47.234,172.24.47.69,22377,44210,UDP,663,47,1993,765,FIN,device2,LinuxUbuntu,26,36,532,77,28,5,2,2,1,1,0,1,1,0
10.41.9.246,192.168.122.157,8553,41653,ICMP,1327,9,2307,646,PSH,device6,LinuxUbuntu,39,16,165,95,17,2,3,1,1,1,0,1,0,0
192.168.57.160,10.34.73.5,5491,37983,ICMP,544,53,8135,189,FIN,device5,Android10,99,7,475,96,69,8,4,2,1,1,0,1,1,0
10.62.37.133,192.168.94.189,17760,12693,UDP,958,52,2129,611,PSH,device1,LinuxUbuntu,73,19,801,46,12,4,3,2,0,0,1,0,1,0
10.148.162.223,10.37.205.28,50876,23188,TCP,1113,76,1477,412,SYN,device2,LinuxUbuntu,32,3,946,30,28,3,0,0,1,0,1,0,0,0
10.38.183.27,192.168.16.82,41020,47503,ICMP,1162,29,9848,749,RST,device5,LinuxUbuntu,18,16,922,72,32,1,4,0,1,0,0,0,1,0
10.228.80.193,172.26.64.16,28817,2950,UDP,128,22,3295,469,FIN,device3,Android10,71,37,976,9,70,4,4,2,0,0,0,0,0,0
192.168.121.20,192.168.157.154,31668,20486,ICMP,1009,37,9086,810,RST,device4,Android10,78,44,782,36,43,7,3,2,0,1,0,0,0,1
10.170.231.110,192.168.28.57,62166,9384,ICMP,952,10,3707,113,PSH,device5,LinuxUbuntu,1,21,516,41,48,8,2,2,0,0,0,1,0,0
172.20.69.241,192.168.62.226,47923,60481,UDP,612,10,1488,804,SYN,device1,iOS14,47,20,645,28,88,6,3,0,1,0,0,1,0,0
192.168.76.139,192.168.89.161,40377,60905,TCP,1105,53,9462,727,ACK,device6,Windows7,26,10,761,69,45,2,4,2,0,1,0,1,0,0
172.23.20.72,172.29.206.31,44568,27282,UDP,1202,92,6346,25,RST,device4,Windows10,2,40,129,44,90,4,4,2,0,1,1,1,1,0
10.95.225.191,10.82.39.161,28093,46381,ICMP,1134,36,5278,464,PSH,device5,LinuxUbuntu,63,19,786,82,18,1,3,1,1,0,1,1,1,1
192.168.103.62,10.126.25.27,56024,57215,TCP,189,70,1152,276,ACK,device6,Windows10,59,42,774,96,20,3,2,0,0,0,0,1,0,0
10.123.69.215,192.168.206.85,5273,58336,ICMP,866,87,4215,531,PSH,device5,Windows7,41,1,575,61,2,2,0,0,0,1,1,0,1,1
192.168.88.146,192.168.75.51,63285,61801,UDP,1055,48,9731,401,PSH,device4,Android10,94,1,963,15,65,1,0,2,1,1,1,0,0,0
192.168.32.64,172.26.246.49,19611,31599,TCP,821,34,8674,384,PSH,device4,Windows7,34,39,729,41,81,1,4,0,1,0,1,1,1,0
172.20.72.68,192.168.67.249,18466,15019,TCP,593,28,1271,764,SYN,device6,Windows7,15,15,282,37,80,4,0,1,1,1,0,1,0,0
172.25.63.203,10.122.127.204,21332,44646,TCP,799,8,3945,442,ACK,device6,iOS14,33,47,368,36,61,8,1,1,1,1,0,0,1,1
172.28.5.166,192.168.75.255,57060,3112,UDP,281,64,4878,593,RST,device6,iOS14,18,48,635,26,47,2,4,0,0,0,0,0,1,1
172.25.242.164,10.141.102.116,2605,49477,ICMP,250,38,7650,690,SYN,device4,MacOS,30,5,518,72,30,6,3,0,1,0,1,0,0,1
192.168.59.13,10.38.160.241,7458,28244,TCP,93,96,5280,606,PSH,device5,Windows10,65,49,926,11,43,2,1,2,0,0,1,0,1,1
192.168.134.98,192.168.169.165,44641,44384,ICMP,142,83,7735,990,PSH,device3,iOS14,24,48,449,74,68,2,3,0,1,0,0,0,0,0
192.168.168.86,192.168.120.53,21044,37778,TCP,924,16,5577,736,PSH,device4,Android10,13,25,668,49,78,9,0,1,1,1,0,0,0,0
192.168.31.58,192.168.138.91,20061,61076,ICMP,791,88,5789,822,SYN,device2,Windows7,13,2,371,54,39,2,4,1,1,1,0,0,0,1
172.21.103.154,10.219.1.212,3777,62130,TCP,829,50,5960,161,SYN,device5,LinuxUbuntu,8,16,790,32,74,4,1,2,1,1,0,1,1,0
172.31.49.169,192.168.26.204,25932,49268,UDP,630,97,4677,381,PSH,device2,MacOS,22,0,605,59,53,9,4,2,1,1,1,1,0,1
192.168.136.94,172.22.69.66,7866,45002,ICMP,1052,46,8186,915,RST,device4,Windows10,10,42,140,9,34,6,2,1,1,1,1,0,1,1
172.22.96.126,172.17.201.232,58547,36697,ICMP,1351,33,5549,863,RST,device3,Windows10,57,47,991,40,84,4,3,0,1,0,0,1,0,1
10.142.191.176,192.168.168.93,49235,18414,ICMP,929,70,1631,23,PSH,device5,Android10,59,40,584,40,84,6,0,1,1,1,0,0,0,1
192.168.129.174,10.50.208.108,59485,39442,ICMP,1031,16,9460,778,SYN,device5,Android10,67,21,447,12,86,6,0,2,0,0,1,1,1,1
10.164.152.69,192.168.157.245,29865,8787,UDP,51,20,9314,22,ACK,device3,Windows7,7,34,793,75,72,3,0,2,0,1,1,0,0,1
172.30.55.121,10.97.164.163,62675,44005,ICMP,1202,43,1884,496,RST,device5,iOS14,14,44,203,64,14,5,2,2,1,0,0,1,1,0
192.168.168.18,192.168.161.108,16701,40036,ICMP,1037,52,5852,290,SYN,device5,Windows10,81,3,875,14,79,8,0,1,1,1,0,0,0,1
172.31.183.66,192.168.179.104,61107,58540,UDP,1192,76,1573,299,PSH,device2,iOS14,96,34,460,55,85,5,3,1,0,1,1,0,1,1
192.168.82.125,192.168.99.207,29118,51228,TCP,731,43,7661,384,PSH,device1,iOS14,17,23,861,82,20,4,1,2,0,0,0,1,1,1
172.29.44.67,192.168.229.169,52141,37811,ICMP,1400,42,3214,715,ACK,device1,Windows10,90,25,953,63,98,7,0,0,1,1,0,0,0,0
192.168.156.85,172.27.160.64,50085,8640,ICMP,809,76,4611,64,ACK,device5,Windows7,13,35,302,97,49,8,4,1,0,1,1,1,1,0
10.142.72.148,192.168.192.226,18544,3225,UDP,233,85,5588,588,RST,device2,Windows10,17,47,730,40,74,5,1,2,1,1,1,1,0,1
172.18.245.132,172.24.106.65,42977,58098,UDP,297,35,3508,864,FIN,device5,MacOS,40,28,305,0,65,9,3,2,0,0,1,1,1,1
192.168.228.22,10.161.135.149,18541,55653,UDP,369,65,3706,514,FIN,device3,iOS14,96,16,402,84,22,4,2,0,1,0,0,1,1,1
10.146.98.177,10.4.110.48,32622,15718,TCP,262,31,7736,103,PSH,device4,Windows10,56,8,563,74,99,1,1,2,1,1,1,0,1,1
172.16.62.219,192.168.227.184,1957,58403,ICMP,1005,41,3259,697,FIN,device2,Android10,78,29,735,45,17,2,3,1,1,1,0,0,1,1
172.23.86.220,192.168.57.251,2083,41961,TCP,134,97,7797,933,PSH,device6,LinuxUbuntu,68,46,200,99,93,1,0,2,0,0,0,0,0,1
192.168.198.146,172.22.236.28,20830,63555,TCP,112,60,1970,406,SYN,device2,MacOS,5,8,936,16,98,0,2,1,1,0,1,0,0,0
192.168.139.79,10.159.64.189,13458,28509,UDP,1312,25,4956,523,RST,device5,Windows10,91,17,371,48,15,5,4,1,0,1,0,1,1,1
10.133.4.102,172.24.3.17,25939,1361,UDP,193,39,7226,103,SYN,device5,iOS14,39,13,798,7,78,7,2,0,1,0,1,0,0,0
192.168.103.157,172.19.154.55,43167,50278,TCP,288,71,2332,792,PSH,device5,iOS14,80,44,257,54,55,0,2,0,1,0,0,1,1,0
10.1.241.36,192.168.239.188,43269,36345,UDP,725,39,3296,698,FIN,device4,Android10,58,44,932,29,43,1,3,1,1,1,0,0,1,1
10.133.202.189,10.71.182.211,59606,9800,TCP,60,60,9612,479,PSH,device6,MacOS,57,44,213,57,47,6,1,2,0,1,1,0,0,0
10.90.71.90,192.168.60.135,21302,58609,ICMP,1424,3,7445,510,SYN,device3,iOS14,44,2,779,13,17,9,2,0,1,1,1,0,0,0
192.168.33.104,192.168.148.77,27767,7648,ICMP,990,67,3066,380,ACK,device4,iOS14,92,38,571,46,59,4,0,2,1,1,0,0,0,1
10.105.119.75,192.168.42.151,42652,28105,TCP,898,29,8461,439,PSH,device3,iOS14,70,26,145,25,39,4,0,1,0,1,0,0,1,1
172.20.65.136,172.21.232.72,44287,19339,TCP,1197,60,6963,456,PSH,device2,Android10,61,10,204,35,82,1,3,0,1,0,1,1,1,1
192.168.98.103,10.233.90.140,14684,25921,UDP,904,52,118,551,FIN,device5,iOS14,36,8,159,94,97,5,3,0,1,1,0,1,1,1
10.77.63.124,192.168.180.41,1969,48288,TCP,601,48,2205,793,RST,device1,Windows10,92,17,525,10,78,4,3,1,0,1,0,1,1,0
172.28.105.213,10.189.18.158,56256,448,ICMP,856,70,619,546,PSH,device1,Windows7,88,35,952,78,16,3,4,2,1,0,0,1,1,1
172.27.213.229,192.168.245.49,5360,14180,UDP,500,88,3167,953,PSH,device4,iOS14,79,31,264,72,94,4,1,1,1,0,0,1,1,1
192.168.117.247,10.25.223.47,3669,36992,ICMP,805,78,2307,817,PSH,device3,Windows7,37,14,503,66,77,5,4,2,0,0,0,0,1,0
192.168.212.52,172.19.142.21,21661,7069,TCP,1233,70,413,97,RST,device1,MacOS,92,45,549,22,55,6,3,1,1,1,1,1,0,0
172.24.72.84,10.100.241.114,21949,62885,TCP,767,56,5816,878,SYN,device3,iOS14,26,11,679,61,84,2,0,2,0,1,0,1,1,0
10.29.227.135,10.81.27.37,58154,17841,UDP,99,21,5855,652,ACK,device6,Windows7,11,18,201,16,52,7,0,0,1,1,0,1,1,1
192.168.238.68,172.31.141.70,32691,30471,TCP,894,78,5302,139,RST,device3,iOS14,74,1,983,1,26,0,0,1,0,1,0,0,1,0
10.184.124.86,192.168.13.35,55927,10011,UDP,360,98,5692,342,RST,device3,MacOS,70,24,526,21,89,2,0,0,1,0,0,0,1,0
172.20.233.175,172.28.69.237,15968,3372,TCP,453,6,4406,224,FIN,device6,iOS14,78,8,378,78,37,4,0,1,1,1,0,0,0,1
10.186.126.62,192.168.54.36,43753,16101,TCP,1111,81,3378,950,SYN,device3,MacOS,21,45,174,38,55,8,3,2,0,1,1,0,0,0
172.31.56.97,10.167.94.235,56982,1341,UDP,300,50,6347,92,PSH,device6,Android10,44,45,390,63,55,3,3,1,1,1,1,1,0,0
192.168.242.142,192.168.13.37,13969,8387,TCP,1341,5,227,595,PSH,device1,Windows10,14,19,960,8,42,6,3,2,1,0,0,0,0,0
192.168.225.201,10.123.52.119,50643,51439,ICMP,525,34,1167,377,PSH,device4,Android10,66,21,535,95,5,8,3,1,0,1,0,0,0,0
10.60.234.41,10.11.138.28,45112,1843,TCP,817,32,2440,689,FIN,device1,Windows10,11,0,493,57,2,0,4,0,0,0,1,0,0,1
10.171.250.4,10.145.212.11,49199,9220,ICMP,498,88,842,74,SYN,device2,Windows7,68,9,657,15,85,6,4,0,1,0,1,0,0,1
172.29.239.52,10.176.153.114,59026,6235,UDP,155,23,1368,60,RST,device3,Windows10,97,2,493,12,37,7,3,0,0,1,1,1,0,1
10.191.192.110,192.168.35.146,5759,29902,ICMP,462,73,4257,741,ACK,device4,Windows7,99,34,275,0,22,1,1,1,0,1,1,1,1,1
10.76.166.137,172.16.178.128,55844,46834,UDP,669,40,8777,391,RST,device1,iOS14,26,16,879,33,24,4,1,0,1,0,1,0,0,1
192.168.76.24,172.24.189.235,59122,12107,UDP,1265,89,4876,349,ACK,device4,Windows10,62,7,509,93,45,2,2,0,0,0,0,0,0,0
172.30.148.241,172.31.85.231,56961,32524,ICMP,1364,94,1797,142,SYN,device2,LinuxUbuntu,32,22,528,32,15,7,0,2,1,1,1,0,1,0
192.168.106.21,10.235.186.105,63111,36359,UDP,1457,62,4524,898,PSH,device2,LinuxUbuntu,46,9,515,58,74,8,3,2,0,1,1,0,0,0
172.26.188.123,192.168.226.40,10406,9623,ICMP,1066,86,7891,647,ACK,device6,MacOS,97,23,558,40,47,1,1,2,0,0,0,0,0,1
192.168.85.190,10.126.173.57,18928,19846,TCP,461,28,4318,407,ACK,device3,Windows10,5,5,113,67,69,9,1,0,1,1,0,0,1,0
172.19.119.202,192.168.174.50,11770,39311,UDP,86,58,1556,908,PSH,device1,Android10,69,0,963,88,25,3,4,1,1,1,1,0,0,1
192.168.12.219,10.95.165.53,30902,35568,TCP,903,63,4753,836,ACK,device4,MacOS,61,3,931,84,22,7,0,1,0,1,1,1,0,1
10.15.251.27,192.168.143.198,898,16571,TCP,100,23,217,959,FIN,device2,Windows10,32,18,743,61,29,0,2,2,1,0,0,1,1,0
10.101.99.123,172.29.101.120,30184,4317,TCP,726,88,8672,5,SYN,device3,Android10,43,33,728,11,91,5,2,2,0,1,1,1,1,0
192.168.51.14,192.168.8.163,7813,45566,ICMP,692,14,8656,474,RST,device1,Windows10,34,27,578,63,88,2,0,2,1,1,0,1,0,1
172.23.92.75,172.18.208.96,54979,18335,ICMP,1111,61,4785,137,RST,device5,Windows7,27,23,820,60,75,1,3,0,0,0,1,1,1,0
10.105.64.13,192.168.7.119,49190,47888,UDP,1062,26,4445,27,FIN,device6,LinuxUbuntu,94,11,822,33,51,5,0,2,0,0,1,1,0,1
10.149.168.2,10.248.211.172,311,45280,UDP,404,32,904,898,PSH,device4,LinuxUbuntu,84,26,819,33,72,5,4,1,0,1,1,1,1,1
172.24.151.85,10.157.149.210,36852,19355,ICMP,1423,25,35,304,ACK,device3,MacOS,45,47,914,9,59,5,1,0,1,1,1,1,0,1
172.28.203.61,172.27.198.159,13060,22669,ICMP,1187,86,6290,458,SYN,device5,LinuxUbuntu,45,16,772,40,48,1,4,0,1,1,1,1,0,1
172.30.216.238,192.168.2.216,48827,16584,UDP,50,96,8392,939,ACK,device6,LinuxUbuntu,14,12,355,8,0,1,4,0,1,0,1,1,0,1
10.233.200.75,172.24.129.159,37373,24552,TCP,892,62,5170,888,ACK,device5,iOS14,51,5,859,9,31,5,3,0,1,0,0,1,1,1
172.21.6.17,192.168.51.101,32977,24054,ICMP,1368,62,672,937,FIN,device1,Windows7,34,7,773,85,79,9,0,0,1,1,1,1,1,0
172.27.189.118,172.26.19.228,12718,39295,ICMP,1349,67,4904,49,ACK,device4,LinuxUbuntu,51,35,546,24,25,1,1,1,0,0,1,1,1,0
10.126.40.160,172.16.191.133,62813,59183,UDP,688,60,6349,796,FIN,device6,Windows7,75,8,740,15,11,1,4,1,0,1,1,1,0,0
192.168.103.60,10.191.163.41,22892,3997,UDP,317,91,8136,863,FIN,device6,MacOS,9,40,736,55,66,0,2,1,0,1,1,0,0,0
10.253.154.216,192.168.122.136,64099,52821,TCP,609,95,8372,139,SYN,device2,Windows7,30,14,825,21,10,2,3,0,0,1,1,0,0,1
10.243.93.59,10.112.167.155,63853,34248,ICMP,162,64,8001,782,PSH,device3,Windows7,40,7,175,61,83,7,3,0,0,0,0,1,0,1
172.29.107.228,10.8.13.210,43865,44663,TCP,1118,73,9677,788,RST,device1,iOS14,61,38,692,5,90,1,2,0,1,1,1,1,1,1
192.168.214.71,172.31.54.244,41390,51319,ICMP,626,32,1662,928,RST,device6,iOS14,85,36,135,29,48,0,4,2,1,0,1,0,1,0
172.16.192.186,10.160.110.32,29586,52314,ICMP,147,48,2432,18,RST,device5,Android10,19,10,944,76,77,3,1,1,0,1,0,1,0,0
192.168.142.50,192.168.44.151,9268,742,UDP,1321,96,8241,170,FIN,device1,iOS14,29,25,726,82,42,8,1,2,1,0,1,1,0,0
192.168.145.133,10.163.99.169,15253,6810,TCP,1229,90,1632,987,FIN,device1,Windows10,57,9,797,2,88,8,0,2,1,0,0,1,0,1
172.21.236.115,192.168.90.97,37723,58838,ICMP,98,61,8541,886,RST,device5,LinuxUbuntu,40,37,417,95,48,0,2,0,1,0,1,0,1,0
192.168.141.194,192.168.2.27,13206,13994,UDP,1133,47,6133,646,FIN,device2,Windows7,19,37,492,28,8,3,1,0,0,1,1,1,0,0
10.216.28.57,10.90.118.26,38438,14667,ICMP,279,83,4176,167,PSH,device3,LinuxUbuntu,7,32,477,9,1,5,0,2,0,1,0,1,1,0
10.239.149.45,10.75.21.225,53796,1351,TCP,870,79,8718,890,SYN,device5,Windows7,87,1,269,56,24,2,3,1,1,1,1,1,0,0
10.98.100.83,172.22.136.223,19820,12985,UDP,298,78,1868,124,RST,device1,LinuxUbuntu,57,12,906,7,82,2,3,0,0,0,1,0,1,1
192.168.64.112,192.168.253.153,25020,46019,TCP,97,41,8235,538,SYN,device3,MacOS,65,23,615,68,97,9,2,2,1,1,0,1,1,0
172.19.135.36,10.12.201.221,65392,38164,ICMP,320,18,6436,690,ACK,device4,iOS14,12,45,259,11,71,5,0,1,1,1,0,1,1,1
192.168.121.145,192.168.231.47,48823,51803,TCP,297,75,7893,984,RST,device3,Windows7,74,10,659,43,72,6,1,1,1,0,1,1,1,1
172.28.115.105,172.24.84.114,53803,58163,ICMP,342,83,7501,176,ACK,device6,MacOS,81,11,959,0,65,0,0,2,1,1,1,1,0,1
172.30.102.59,172.17.239.47,65433,45226,TCP,1037,57,5866,193,RST,device4,iOS14,25,19,918,7,63,8,0,2,1,0,1,0,1,0
10.158.205.251,10.229.48.97,49703,8577,TCP,861,52,1112,190,SYN,device3,Android10,90,29,620,98,11,6,0,0,1,0,0,0,1,0
172.21.15.88,192.168.217.245,52262,13501,ICMP,964,76,3290,924,PSH,device1,Windows10,78,22,609,1,49,4,3,0,0,0,0,0,1,0
172.17.64.54,172.23.150.25,38190,15479,ICMP,1075,76,866,610,SYN,device6,MacOS,80,42,654,39,36,7,2,0,0,0,0,0,0,0
192.168.84.174,172.16.238.106,9439,26175,ICMP,620,43,6403,727,FIN,device3,Windows10,67,20,262,64,84,7,4,0,0,1,1,1,0,0
172.19.53.84,10.101.33.25,38245,19349,ICMP,1200,94,4524,15,FIN,device3,iOS14,79,43,485,59,81,1,4,1,1,0,1,0,0,1
172.31.42.228,10.13.120.39,23900,21439,UDP,1222,50,2262,962,FIN,device5,iOS14,34,6,463,96,51,0,1,0,0,1,1,0,1,1
172.19.212.75,10.242.34.101,58102,33992,ICMP,294,69,2323,951,PSH,device2,Windows10,4,28,504,34,7,4,4,0,0,0,0,1,0,1
172.19.220.179,172.31.11.221,24921,36981,TCP,306,8,8967,571,PSH,device1,iOS14,71,17,899,40,31,0,0,1,1,0,1,0,0,0
10.58.175.227,10.50.139.26,829,3515,TCP,565,51,7604,306,RST,device6,iOS14,42,17,351,43,48,4,3,1,1,0,0,0,0,0
172.16.89.213,172.30.27.85,4931,46959,UDP,692,19,8328,412,RST,device1,Android10,92,2,117,32,5,7,2,2,0,0,0,0,1,0
192.168.155.217,10.78.251.72,62339,27704,UDP,809,32,1240,634,ACK,device6,MacOS,60,17,591,51,84,1,3,0,0,1,0,1,0,1
10.244.97.62,10.109.20.173,29242,5153,UDP,484,83,5561,871,PSH,device6,iOS14,12,20,342,96,32,2,4,0,1,0,0,1,0,1
10.19.231.61,10.104.98.230,54708,65281,TCP,479,46,4005,210,PSH,device3,Windows7,16,14,219,58,83,9,1,2,0,0,0,1,0,1
192.168.224.46,172.20.106.94,55737,33234,UDP,1018,93,2221,118,ACK,device3,Android10,68,42,222,8,64,0,4,0,1,1,0,0,0,0
10.169.72.26,172.25.100.171,10877,9316,ICMP,970,89,1549,512,FIN,device4,LinuxUbuntu,99,2,826,57,72,8,0,2,1,1,1,1,0,1
192.168.184.95,10.81.170.254,2486,62853,ICMP,959,37,4254,144,RST,device5,LinuxUbuntu,21,28,147,26,38,3,2,2,0,0,1,0,0,1
192.168.76.11,192.168.21.41,40632,36223,ICMP,396,45,447,112,ACK,device4,LinuxUbuntu,5,44,861,27,14,3,3,1,0,1,0,0,1,0
172.24.151.89,192.168.117.86,36704,10187,UDP,826,1,9933,498,ACK,device2,Android10,34,28,898,3,54,3,4,2,0,0,0,1,0,0
192.168.154.96,192.168.185.198,2726,25095,TCP,1020,11,5628,199,PSH,device4,Android10,44,40,291,76,15,8,0,1,1,1,0,1,0,1
172.23.24.99,10.135.156.133,27739,22346,ICMP,211,83,6322,533,SYN,device2,MacOS,56,27,300,83,6,4,1,0,0,1,0,0,1,1
192.168.214.92,172.29.54.181,846,14228,ICMP,644,92,2447,862,PSH,device2,iOS14,85,2,186,13,35,3,4,2,1,0,0,1,0,1
10.214.154.72,10.48.91.39,8436,10172,ICMP,408,14,2823,770,PSH,device4,iOS14,17,20,185,28,85,2,1,2,1,1,0,1,0,0
10.72.77.49,192.168.40.59,63687,5450,UDP,865,74,9974,444,FIN,device5,LinuxUbuntu,50,24,320,21,78,3,0,2,1,1,1,0,0,0
192.168.106.223,172.31.255.198,9960,589,TCP,1275,30,9823,979,FIN,device6,Android10,1,49,597,58,5,6,3,2,1,0,1,1,0,1
192.168.232.185,192.168.121.214,49617,13853,UDP,338,30,622,380,FIN,device4,Android10,23,28,738,46,3,2,4,2,0,1,1,1,0,0
172.25.250.145,10.59.68.11,17308,53406,TCP,943,85,8913,39,ACK,device3,LinuxUbuntu,25,13,181,46,81,3,1,2,1,1,1,0,1,0
172.20.44.147,172.22.213.203,33725,54193,TCP,1374,26,4522,255,PSH,device3,iOS14,38,23,539,43,38,7,1,1,1,0,0,1,1,1
10.51.47.108,192.168.207.117,9301,18394,UDP,1098,90,5548,258,ACK,device6,iOS14,8,47,222,14,86,3,2,0,1,0,1,1,1,0
172.24.19.41,192.168.215.127,41489,60068,UDP,1044,27,3945,917,RST,device4,iOS14,90,23,238,15,80,6,2,0,1,0,1,1,0,0
10.160.122.227,10.219.46.130,7051,8327,UDP,1382,32,313,644,FIN,device5,Windows10,38,29,147,1,13,5,1,0,1,1,0,1,0,1
192.168.148.173,10.231.153.232,12587,58875,TCP,749,7,1384,777,PSH,device4,Android10,34,30,672,81,37,2,2,1,1,0,0,0,0,1
192.168.218.2,10.180.203.226,14885,28003,ICMP,337,68,262,918,RST,device3,Android10,29,21,617,1,59,3,4,2,0,0,1,0,0,0
172.20.102.89,10.5.199.187,36761,58412,TCP,1244,45,5343,501,FIN,device5,Android10,68,32,544,87,32,0,2,1,0,0,0,1,0,1
192.168.29.6,192.168.17.208,56129,52580,UDP,275,77,8987,218,SYN,device6,Windows10,78,45,780,70,68,0,2,2,1,0,0,1,1,0
172.20.94.121,172.17.203.19,12361,43603,UDP,1001,55,3142,332,FIN,device3,LinuxUbuntu,74,0,934,94,55,9,1,0,0,1,1,0,0,1
172.29.66.196,192.168.113.219,46290,20044,TCP,159,59,2834,861,SYN,device2,MacOS,78,8,591,35,80,9,0,1,0,1,0,0,1,1
172.26.112.197,10.41.139.6,12335,43552,TCP,593,24,2536,68,SYN,device5,Windows10,87,7,695,37,31,0,3,2,1,0,0,0,1,1
10.38.147.192,192.168.141.186,32113,35232,TCP,974,5,5507,33,SYN,device5,iOS14,19,22,445,43,68,4,0,1,0,1,0,0,1,0
192.168.248.77,10.233.28.95,24316,58827,UDP,1163,41,9010,353,FIN,device6,iOS14,8,23,374,79,32,8,4,2,1,1,1,1,1,0
10.11.10.154,10.5.161.162,21361,51580,UDP,659,75,2092,221,PSH,device1,Windows7,48,25,846,47,1,1,2,0,0,0,0,1,1,1
172.21.206.191,192.168.94.142,54721,32682,UDP,1251,26,1014,394,FIN,device3,Windows10,18,23,217,46,45,4,3,0,0,0,1,0,1,0
172.22.107.99,192.168.68.20,6494,15572,ICMP,1146,91,8343,694,RST,device4,Windows10,40,13,982,88,85,5,2,0,1,0,1,1,1,1
172.26.141.85,10.238.174.129,30205,17483,ICMP,210,33,9352,997,SYN,device2,Android10,97,28,395,14,48,7,0,0,1,1,1,0,0,0
10.157.217.104,10.249.89.59,37955,6954,TCP,1471,86,4064,256,FIN,device5,Windows7,63,42,351,62,97,0,2,0,0,0,1,0,1,0
192.168.233.190,172.23.20.28,26462,42463,TCP,839,67,7977,996,SYN,device5,Android10,29,42,160,94,36,8,0,1,1,1,1,1,0,0
10.170.54.196,10.253.219.154,8092,48958,UDP,1242,59,4639,401,PSH,device2,Android10,69,29,686,9,40,5,3,2,1,1,1,0,1,1
192.168.0.71,10.51.208.220,11226,53032,UDP,1300,95,3572,743,RST,device5,LinuxUbuntu,44,15,914,84,70,7,4,2,1,1,1,1,1,1
192.168.13.209,172.29.122.111,36860,61103,TCP,1471,93,9744,974,RST,device6,iOS14,25,25,780,61,56,0,1,0,0,0,1,0,1,0
192.168.84.246,10.138.6.166,5178,25676,TCP,1180,20,9824,213,PSH,device6,Windows10,93,2,329,61,17,8,1,1,1,0,0,0,0,1
172.22.47.75,10.76.88.192,2821,8757,ICMP,1393,74,7075,743,SYN,device3,iOS14,66,37,900,8,71,8,3,0,1,0,1,0,0,0
192.168.9.104,172.31.59.182,24635,8076,ICMP,908,98,6875,253,PSH,device1,iOS14,57,20,272,96,66,5,3,2,1,1,0,0,1,0
